method,eps,alpha,k,trial,seed,wall_sec,frob_resid_noisy,mahal_resid_noisy,frob_err_true,mahal_err_true,rel_frob_err_true,fms
Oracle-AMDM,0.1,1.2,5,2,1885198,0.05662894248962402,0.09752804743123408,0.08531634034853053,0.16780634677157757,0.3368126464006726,1.1281045589505756,0.40577104974085276
AMDM,0.1,1.2,5,2,1885198,0.049070119857788086,0.1437029391461447,0.2757607589174885,0.1393709328875113,0.2465265462323965,0.9369430167597593,0.6251468386301072
ALS,0.1,1.2,5,3,2195393,0.036396026611328125,0.07013785142791222,0.08713559705782548,0.19622141851995886,0.5355917535879444,1.2139714638433396,0.5606026633463348
Oracle-AMDM,0.1,1.2,5,3,2195393,0.05748105049133301,0.10589798595924219,0.0880660789106114,0.21392728097547214,0.5425489740720048,1.3235130823162584,0.3096353450622065
AMDM,0.1,1.2,5,3,2195393,0.04954075813293457,13.141183934197786,2491.021110347705,13.133443796140758,2483.973389968387,81.25323988972947,0.155661589543616
ALS,0.1,1.2,5,4,2605588,0.03622102737426758,0.05248438965040581,0.07065838176791397,0.25625350430447585,0.8397982468215737,1.5011807836460582,0.4877070405571403
Oracle-AMDM,0.1,1.2,5,4,2605588,0.05652213096618652,0.06741476327340042,0.06049875335335867,0.2607123978490497,0.8401738066714741,1.527301812990049,0.49851783423274626
AMDM,0.1,1.2,5,4,2605588,0.052438974380493164,0.22291765964960086,0.42153576914177165,0.23657867868413895,0.6285488741446652,1.3859219885595202,0.47847949066692747
ALS,0.1,1.2,10,0,2615788,0.03716683387756348,0.051814858544409446,0.08103429607621268,0.09087866485929204,0.08089627671164726,0.5966444541124949,0.843671491312682
Oracle-AMDM,0.1,1.2,10,0,2615788,0.05539870262145996,0.07361681768141537,0.045902770531718956,0.07864604838689114,0.07592077711599328,0.5163338246722022,0.8753058452211675
AMDM,0.1,1.2,10,0,2615788,0.051152944564819336,0.0833001977991658,0.0759491438164042,0.07645477509576605,0.07524243371854873,0.5019474881363509,0.8751002575174635
ALS,0.1,1.2,10,1,2725988,0.036479949951171875,0.04738887923648483,0.08682685732351861,0.11709213739541122,0.14219851788583193,0.7162700336757593,0.6582795374266905
Oracle-AMDM,0.1,1.2,10,1,2725988,0.058715105056762695,0.10854495269242068,0.06607424666352191,0.15921411585311454,0.1346024237263039,0.9739364457808228,0.5508815589377442
AMDM,0.1,1.2,10,1,2725988,0.05104207992553711,0.10403958651650494,0.11577235902964778,0.13226555700755752,0.13554057288857183,0.8090881000149802,0.7715604433743091
ALS,0.1,1.2,10,2,2936188,0.03685927391052246,0.043376474965853805,0.05820408208945311,0.08892069181006536,0.11241055467389327,0.5381542996463479,0.7267900794793384
Oracle-AMDM,0.1,1.2,10,2,2936188,0.05790114402770996,0.05052992242006186,0.05257741056849737,0.08900606022501699,0.10718358500678435,0.5386709553158555,0.7475370689659313
AMDM,0.1,1.2,10,2,2936188,0.053397178649902344,0.07644716759560434,0.06025368270718986,0.07736984183840255,0.06000161521243616,0.4682477407759118,0.8830083928371799
ALS,0.1,1.2,10,3,3246388,0.04083085060119629,0.042866577963448366,0.053997123847808276,0.08008049576945005,0.06927040190777094,0.5105980082020931,0.8571595449299474
Oracle-AMDM,0.1,1.2,10,3,3246388,0.0607759952545166,0.06457282114888897,0.03591830596422455,0.05987456092185307,0.03814623199496776,0.3817637647585085,0.9157567691536093
AMDM,0.1,1.2,10,3,3246388,0.045343875885009766,0.07933977609441402,0.05241791981424325,0.06005426733901683,0.04972184865242773,0.38290958357223204,0.8994130226280465
ALS,0.1,1.2,10,4,3656588,0.052796125411987305,0.03683195423536099,0.04363335363965127,0.07240071329408591,0.05772849528737776,0.49066470161713016,0.8695145168072254
Oracle-AMDM,0.1,1.2,10,4,3656588,0.19523406028747559,0.055501196646732386,0.028510985524942453,0.07432713910814287,0.05674067932893592,0.5037202241974443,0.838298193607972
AMDM,0.1,1.2,10,4,3656588,0.06667494773864746,0.05821599630148827,0.03809483420205925,0.06353794648166212,0.04795947598430159,0.4306011105879055,0.8907700055881758
ALS,0.1,1.2,20,0,3666798,0.05544424057006836,0.055696989026577284,0.05166315286351533,0.12769376446549813,0.10939357999021294,0.8405383057265798,0.7349762044721233
Oracle-AMDM,0.1,1.2,20,0,3666798,0.07156991958618164,0.061222890106879764,0.02842688281904084,0.10661681456904347,0.07112036289508632,0.7018002566917992,0.8473144764849027
AMDM,0.1,1.2,20,0,3666798,0.05545997619628906,0.09633584667383967,0.04096711149308011,0.08747031247837428,0.049078636283583346,0.5757692911607469,0.9197752491899728
ALS,0.1,1.2,20,1,3777008,0.038091182708740234,0.0535897918322873,0.07004353348722772,0.11406504938004663,0.09114810280100938,0.7532853408884039,0.796461132709174
Oracle-AMDM,0.1,1.2,20,1,3777008,0.048812150955200195,0.07396281908889869,0.030038791738403316,0.08482390062078447,0.05368593210355371,0.5601768573449558,0.8969312703652875
AMDM,0.1,1.2,20,1,3777008,0.04531097412109375,0.07914382505226882,0.03581370022429675,0.07009081653439299,0.04445908134060015,0.46287960171165987,0.9211155959587632
ALS,0.1,1.2,20,2,3987218,0.03681778907775879,0.05132155651250091,0.058191163350284326,0.07951245373453082,0.0785966006812438,0.5028237069642281,0.7465369861623323
Oracle-AMDM,0.1,1.2,20,2,3987218,0.06760811805725098,0.0699939307519712,0.05757006067575762,0.09966236129148928,0.11085581044380809,0.6302484151313751,0.5736371464743841
AMDM,0.1,1.2,20,2,3987218,0.08011102676391602,0.07785868202218091,0.056946760723771875,0.06920735199513824,0.051255966515003866,0.4376559349502373,0.8746486525692955
ALS,0.1,1.2,20,3,6752,0.08088994026184082,0.04831207977829747,0.07118060850330202,0.10048304810667248,0.09043044648061724,0.6529490781260998,0.6066748054292472
Oracle-AMDM,0.1,1.2,20,3,6752,0.07002711296081543,0.1018065425253318,0.04860721408121061,0.12056712785992517,0.07406566310175608,0.78345747339269,0.6062936758007149
AMDM,0.1,1.2,20,3,6752,0.0670628547668457,0.07823215868942063,0.03692489639137492,0.0666739163926072,0.03009201931033382,0.4332538976862371,0.9023708369528135
ALS,0.1,1.2,20,4,416962,0.055294036865234375,0.03878006993088134,0.03848376908530331,0.05832622852331754,0.03161471615996429,0.3844614891306238,0.9263797778420726
Oracle-AMDM,0.1,1.2,20,4,416962,0.07819509506225586,0.09465317870478342,0.056884356347872436,0.08500412745570357,0.0616333553212611,0.5603107598634475,0.6899262306065153
AMDM,0.1,1.2,20,4,416962,0.058469295501708984,0.05489176298132047,0.02915279704076975,0.04828855085926557,0.02447993920381161,0.31829742195470756,0.9571074803862267
ALS,0.1,1.2,50,0,427202,0.03674817085266113,0.02813989504621062,0.01381432118501022,0.0400955999223961,0.011765790367497628,0.26918717058581243,0.9701716551608703
Oracle-AMDM,0.1,1.2,50,0,427202,0.04874706268310547,0.03581854473630283,0.009241677518035528,0.030626167817866784,0.007590030233333514,0.20561287215390683,0.9801832970079187
AMDM,0.1,1.2,50,0,427202,0.04418516159057617,0.03511959444438963,0.00944672267781964,0.030036841513706877,0.007153949115999474,0.20165635122204295,0.9811729757699152
ALS,0.1,1.2,50,1,537442,0.038161277770996094,0.03277759054388718,0.019889261026248918,0.0447476131358746,0.01638484244813853,0.2701280128303333,0.954964793741944
Oracle-AMDM,0.1,1.2,50,1,537442,0.05848503112792969,0.07719065021058583,0.04618101222902278,0.0890005754009923,0.05256143280066473,0.537269965681185,0.6221176337016704
AMDM,0.1,1.2,50,1,537442,0.049166202545166016,0.03933077993253018,0.014652867267228751,0.03288888898849725,0.008868247336497525,0.19854042716610582,0.9778373920253433
ALS,0.1,1.2,50,2,747682,0.03707695007324219,0.028510979160308817,0.01586564495224426,0.043622018543057514,0.01615925297104984,0.24624232290920112,0.9625663896086929
Oracle-AMDM,0.1,1.2,50,2,747682,0.05789995193481445,0.07250378034846362,0.04930976205085784,0.07336565340030649,0.04892768363663672,0.41414243353298413,0.5762720875916629
AMDM,0.1,1.2,50,2,747682,0.05030393600463867,0.036992974320637285,0.009617050822954986,0.038622829404941064,0.009073616298223827,0.2180223553985927,0.9804390273480663
ALS,0.1,1.2,50,3,1057922,0.03799009323120117,0.03355591503548964,0.02021212601492661,0.041544526304498786,0.018050822479122944,0.2768956644397354,0.9383937766017004
Oracle-AMDM,0.1,1.2,50,3,1057922,0.05803418159484863,0.08779430358069325,0.049039034671087764,0.09216033361613614,0.0527652360635162,0.6142517217452136,0.7160529427829703
AMDM,0.1,1.2,50,3,1057922,0.051579952239990234,0.04297636050168263,0.012583265794547473,0.0312126891780311,0.009322610644589419,0.20803362266200542,0.9690116362257865
ALS,0.1,1.2,50,4,1468162,0.03707599639892578,0.02353440477604067,0.012800929136381216,0.039505471031098575,0.012638750123531418,0.2704940013124831,0.9693148021928625
Oracle-AMDM,0.1,1.2,50,4,1468162,0.05765104293823242,0.11518057173421191,0.08990568356449406,0.1075812229756158,0.08828557493843568,0.7366087458078217,0.18184827671591935
AMDM,0.1,1.2,50,4,1468162,0.04922604560852051,0.031533108015660394,0.009130369438616663,0.034339227895240375,0.009147304342713049,0.23512072917831775,0.9769414457915995
ALS,0.1,1.5,5,0,1478667,0.03671097755432129,0.012593549458978563,0.2718994019453495,0.05936582381000116,0.3239692283575712,0.786694393701661,0.7212849214099746
Oracle-AMDM,0.1,1.5,5,0,1478667,0.05868697166442871,0.07201888780835096,0.07529867846886766,0.046248401049557596,0.3885914192783231,0.6128670586598277,0.5499413110502078
AMDM,0.1,1.5,5,0,1478667,0.05009794235229492,0.06315931705968504,0.23843377348328412,0.0656820432030186,0.21990401985479854,0.8703946452433473,0.8632833290792823
ALS,0.1,1.5,5,1,1589172,0.036789894104003906,0.014031647717829327,0.278861829514496,0.08735418517914162,0.2725875302828132,1.0519545915366773,0.6119718408506328
Oracle-AMDM,0.1,1.5,5,1,1589172,0.055735111236572266,0.02740418622137843,0.041873519040439636,0.08275692324571342,0.36028423366185575,0.9965924953823954,0.7754791399494222
AMDM,0.1,1.5,5,1,1589172,0.05353593826293945,0.060926799365433756,0.18343850942389162,0.0988499923141458,0.4092535724405374,1.1903917720139248,0.7794500890830591
ALS,0.1,1.5,5,2,1799677,0.04356980323791504,0.010225532333749973,0.13547401990306326,0.060005198766764856,0.22432379953614134,0.7919182011505196,0.6670111339033324
Oracle-AMDM,0.1,1.5,5,2,1799677,0.05679774284362793,0.04148592054749933,0.04292853376867441,0.07438471627695162,0.19350729775721923,0.9816917853418056,0.7645021638119273
AMDM,0.1,1.5,5,2,1799677,0.045780181884765625,0.02990048540080711,0.10864814714542283,0.04978685921043032,0.08256963145147705,0.6570617346024975,0.8898010754102902
ALS,0.1,1.5,5,3,2110182,0.038207054138183594,0.009633648711922748,0.2825796392818627,0.07065027550200974,0.3343065721617373,0.6532548626280098,0.5568550550696049
Oracle-AMDM,0.1,1.5,5,3,2110182,0.05794191360473633,0.043699906956488566,0.06952112828510136,0.08478640885146872,0.44741589748183413,0.7839620365728498,0.5224197429172844
AMDM,0.1,1.5,5,3,2110182,0.04661417007446289,0.5980099481447629,49.66740389966091,0.6000251957094817,48.74920767336397,5.548023330572746,0.41378846221781995
ALS,0.1,1.5,5,4,2520687,0.03667020797729492,0.011314142176779132,0.17205032047244473,0.07033987529057625,0.23904728800747974,0.8548851302976733,0.6056498345420693
Oracle-AMDM,0.1,1.5,5,4,2520687,0.057949066162109375,0.029398347357591018,0.046692196306681616,0.07891342325832396,0.1358867284459634,0.9590848980857646,0.6926305928716032
AMDM,0.1,1.5,5,4,2520687,0.047421932220458984,0.06011954021097703,0.21329609325079188,0.08138369367736026,0.2569198133478615,0.989107661707742,0.6627241614371643
ALS,0.1,1.5,10,0,2531197,0.03727316856384277,0.013061837592396798,0.16622634447471193,0.06267197619568149,0.23423787056907305,0.9006996152568166,0.4907160100654611
Oracle-AMDM,0.1,1.5,10,0,2531197,0.0566709041595459,0.0556218998970824,0.05854288440816717,0.07255184494686365,0.1415502327380523,1.0426896165804194,0.6469005614102148
AMDM,0.1,1.5,10,0,2531197,0.04657316207885742,0.7381275964075121,47.61288144477968,0.7595092176975263,47.78690735543018,10.91539954042978,0.291015482837902
ALS,0.1,1.5,10,1,2641707,0.0372622013092041,0.010232904870624835,0.0913801817944585,0.03326574049809792,0.11810774851841632,0.4024694834381635,0.877009576985585
Oracle-AMDM,0.1,1.5,10,1,2641707,0.05956006050109863,0.021450201502486044,0.035246846826054286,0.035764068778006,0.07471395951701026,0.43269580268486885,0.9206008384364861
AMDM,0.1,1.5,10,1,2641707,0.04860424995422363,0.022927116737427505,0.0466577694512598,0.03071200498295759,0.06279395041846225,0.37157281322350266,0.9195041990005295
ALS,0.1,1.5,10,2,2852217,0.03673410415649414,0.01135486813490203,0.2094468634015076,0.06468124609420589,0.21218475217448982,0.6694505842436769,0.5400769374809934
Oracle-AMDM,0.1,1.5,10,2,2852217,0.05867791175842285,0.06645759613599546,0.07177628207730818,0.0879341550204833,0.17803002501966725,0.9101180791677715,0.5182299504605197
AMDM,0.1,1.5,10,2,2852217,0.04965806007385254,0.052703336668489656,0.19497071395587234,0.06058884349975483,0.1815199237467306,0.6270942371840457,0.5874968721559712
ALS,0.1,1.5,10,3,3162727,0.037595272064208984,0.009531371047175424,0.06520643955988537,0.04294849386167467,0.0824169003647066,0.6238676885036901,0.8074303560331249
Oracle-AMDM,0.1,1.5,10,3,3162727,0.056498050689697266,0.031035036389363883,0.05520229731347899,0.04936463213887541,0.08504757249602157,0.7170681944168722,0.611599604210112
AMDM,0.1,1.5,10,3,3162727,0.048851966857910156,0.03458931326751061,0.03878964969169034,0.04167339538919547,0.049994708214756246,0.6053456714289529,0.8802685171236554
ALS,0.1,1.5,10,4,3573237,0.03780198097229004,0.0090747507923028,0.13271950531375004,0.055499601117658254,0.17266853344407274,0.6493916671116455,0.6862616601499841
Oracle-AMDM,0.1,1.5,10,4,3573237,0.05908465385437012,0.03922819643421687,0.056573305705380626,0.061347605259756154,0.13518414180378396,0.7178181978007908,0.7407988322025453
AMDM,0.1,1.5,10,4,3573237,0.049777984619140625,0.05288418276480851,0.10057879551120277,0.04517509495470725,0.06079973319647132,0.5285863255552357,0.8863846789277261
ALS,0.1,1.5,20,0,3583757,0.03711199760437012,0.011976177386134688,0.18546487052958271,0.047829132627510304,0.19854787192495105,0.7299521659749388,0.48703834643469895
Oracle-AMDM,0.1,1.5,20,0,3583757,0.06092429161071777,0.038580442354624093,0.045728070195873716,0.027267693727480287,0.04392393344738682,0.4161503879346343,0.852365707430103
AMDM,0.1,1.5,20,0,3583757,0.04706692695617676,0.04833289414359192,0.056381191580489785,0.03880564389479553,0.04001932697177169,0.5922387101112825,0.8298592801914252
ALS,0.1,1.5,20,1,3694277,0.0385129451751709,0.007742294062173634,0.08644118534402494,0.058105178586289705,0.10386832409931647,0.7189162902320918,0.7042135426869003
Oracle-AMDM,0.1,1.5,20,1,3694277,0.05902385711669922,0.03258541550011302,0.024082679593417224,0.03666848474369333,0.02558502035199756,0.4536871181149463,0.9377397968413961
AMDM,0.1,1.5,20,1,3694277,0.05242490768432617,0.03133645118494885,0.025551844047915124,0.041540048963021804,0.026109040247594653,0.5139613821546992,0.914284492644728
ALS,0.1,1.5,20,2,3904797,0.039283037185668945,0.0115123562094782,0.09903612075576292,0.066752732394896,0.16339667816823011,0.9699908841404297,0.6515134783756039
Oracle-AMDM,0.1,1.5,20,2,3904797,0.05710315704345703,0.06683887152009967,0.047579855870847156,0.06907316721652643,0.10029423591249552,1.003709363421671,0.5696359929184144
AMDM,0.1,1.5,20,2,3904797,0.04923605918884277,0.09987157154390244,0.07716211347883284,0.06980496179805117,0.05276166476314672,1.0143431464545978,0.7155779492617418
ALS,0.1,1.5,20,3,4215317,0.03621792793273926,0.008013525900598392,0.06418939442645516,0.06373663929166068,0.07649519094770837,0.9705408420984359,0.8504295150866138
Oracle-AMDM,0.1,1.5,20,3,4215317,0.05682015419006348,0.02567348221994359,0.04593330041826149,0.06724899800872801,0.07638664422206537,1.0240247977148458,0.658710911080256
AMDM,0.1,1.5,20,3,4215317,0.05326104164123535,0.02865379688037638,0.02063255560593145,0.04487705227467003,0.03139837263959886,0.6833590943859591,0.9378761546788248
ALS,0.1,1.5,20,4,335161,0.037720680236816406,0.01172299819922863,0.12391704698178874,0.059383709496643795,0.18299262884679515,0.854296438796056,0.5784598604168505
Oracle-AMDM,0.1,1.5,20,4,335161,0.059381961822509766,0.03268581731134847,0.043810485144270765,0.05457450582166951,0.16879477994928496,0.7851110408510583,0.6290277696713257
AMDM,0.1,1.5,20,4,335161,0.04811906814575195,0.04368616658603179,0.09048141533063499,0.039295741644579205,0.08915817895559025,0.5653101234558474,0.7314527362595602
ALS,0.1,1.5,50,0,345711,0.037680864334106445,0.008547866664232242,0.07945937373053544,0.02470602978200267,0.06874486243747067,0.3390398813908824,0.7006059969819634
Oracle-AMDM,0.1,1.5,50,0,345711,0.058959007263183594,0.01365191462968955,0.050298054522539395,0.025719732118850994,0.056172500777644074,0.3529508789523392,0.7093430008255718
AMDM,0.1,1.5,50,0,345711,0.05311012268066406,0.016400152411800612,0.01825066922812265,0.02353524213748016,0.010595368928543927,0.32297320828980897,0.9464380411336195
ALS,0.1,1.5,50,1,456261,0.03681802749633789,0.007298676485745709,0.05780015430158985,0.022948442346377624,0.05246443879834395,0.28286415702629897,0.8754675727917549
Oracle-AMDM,0.1,1.5,50,1,456261,0.05828404426574707,0.014112360413037872,0.01595208969306539,0.01819269063172524,0.0158685392944662,0.22424441807029677,0.9621894476353127
AMDM,0.1,1.5,50,1,456261,0.0508270263671875,0.014860857876152373,0.01771898802643918,0.017882873974753265,0.015638896354977973,0.22042559559056898,0.9537806853965896
ALS,0.1,1.5,50,2,666811,0.04153585433959961,0.0050023485273595165,0.030271585957901814,0.036933379541888564,0.03835218221217797,0.5718617737693191,0.9397946348800325
Oracle-AMDM,0.1,1.5,50,2,666811,0.06111311912536621,0.030876259745938953,0.03958276374638411,0.05587372344533847,0.05278642284164889,0.8651265330406264,0.6987697238856587
AMDM,0.1,1.5,50,2,666811,0.05194497108459473,0.01552547842464508,0.008673562355971975,0.029653176934995144,0.012566749504393893,0.4591380093096857,0.9740386476985018
ALS,0.1,1.5,50,3,977361,0.038722991943359375,0.009373422251792028,0.12132565982239277,0.032152906610973066,0.12265808147160175,0.40479280853122485,0.7037902251434024
Oracle-AMDM,0.1,1.5,50,3,977361,0.05731987953186035,0.023164465031878866,0.020543396058982682,0.025308010308840424,0.023906723280879484,0.31861817953828436,0.9482266152398757
AMDM,0.1,1.5,50,3,977361,0.05185103416442871,0.02571166252861655,0.023901973478335805,0.021449122464285743,0.020092536640047703,0.2700362560654248,0.9659946218200238
ALS,0.1,1.5,50,4,1387911,0.04035305976867676,0.007592698094783326,0.07939390124235914,0.02698354614077006,0.07140985985527114,0.3417887129803406,0.7958259242889273
Oracle-AMDM,0.1,1.5,50,4,1387911,0.0560300350189209,0.025355386852389687,0.013077813413349154,0.02095630846805706,0.012138479577750248,0.2654443438512351,0.9504792600380828
AMDM,0.1,1.5,50,4,1387911,0.04537701606750488,0.029093581203513918,0.013984119835748007,0.02490423972754658,0.012281787661893657,0.3154510530167514,0.9564220202655122
ALS,0.3,1.01,5,0,1417926,0.037982940673828125,0.28243927948652003,0.09399090172395251,1.441687806802081,2.4359848294887705,3.4701566033094298,0.204033369797401
Oracle-AMDM,0.3,1.01,5,0,1417926,0.05554795265197754,0.30974214104535686,0.11261577039430941,1.4446340331036907,2.4471180052430657,3.4772481987346926,0.11485517833204839
AMDM,0.3,1.01,5,0,1417926,0.052857160568237305,1.2300435690905585,1.7557993608973803,1.9074782063062918,4.25752125042664,4.59131863504157,0.3018799398205675
ALS,0.3,1.01,5,1,1547941,0.042768001556396484,0.2425838217897734,0.06836058863305235,0.9801215701036625,1.1352029831691166,2.359099641494021,0.40597801199934835
Oracle-AMDM,0.3,1.01,5,1,1547941,0.05901193618774414,0.28469445934606535,0.09430378651649503,0.9832513447580736,1.141286240419748,2.3666328399159244,0.3187571699187548
AMDM,0.3,1.01,5,1,1547941,0.05384325981140137,0.8813277219882267,0.8966452523025856,0.9940575942686969,1.146177815349841,2.3926428983862325,0.5144422303379403
ALS,0.3,1.01,5,2,1777956,0.03835797309875488,0.2693349074478987,0.08413573582018803,2.00501561318969,4.751001073944472,4.826973155024104,0.15684697020565927
Oracle-AMDM,0.3,1.01,5,2,1777956,0.055567026138305664,0.30250882423649245,0.10502346002329124,2.0062556052785445,4.757258250939712,4.829958372937606,0.10684525323277035
AMDM,0.3,1.01,5,2,1777956,0.045072078704833984,0.9935352183762635,1.1460034825754633,1.534482481129566,2.7851761808334037,3.6941885611972274,0.44319699388019773
ALS,0.3,1.01,5,3,2107971,0.036321163177490234,0.280869557224187,0.09034374137777107,1.8901528334511069,3.9604146824690245,4.5504602751092715,0.12444186650991193
Oracle-AMDM,0.3,1.01,5,3,2107971,0.05501294136047363,0.3647139731085924,0.15678535054071907,1.8860559293537362,3.940924689893053,4.540597157685069,0.13156288163217825
AMDM,0.3,1.01,5,3,2107971,0.05007815361022949,1.0685082300711357,1.2837972600953351,1.6965143042255828,3.246730867566348,4.084283985352581,0.20501544619726939
ALS,0.3,1.01,5,4,2537986,0.03695201873779297,0.29633993105065365,0.10233908434750402,1.831376136900834,3.908204745105406,4.408490663991989,0.10071515806124716
Oracle-AMDM,0.3,1.01,5,4,2537986,0.05547213554382324,0.3319913957518179,0.12736811077639354,1.826588888782297,3.886757296030511,4.396966795021796,0.10178994704249215
AMDM,0.3,1.01,5,4,2537986,0.04989314079284668,1.0121207258216325,1.194175518761361,1.2361279434468821,1.7893191086730351,2.9756085537988404,0.3768462211596992
ALS,0.3,1.01,10,0,2568006,0.03690600395202637,0.3976907333968668,0.18497916855458987,0.8306934996021565,0.8046029678784453,1.9996089770975627,0.2703678601169671
Oracle-AMDM,0.3,1.01,10,0,2568006,0.058094024658203125,0.39670805830822675,0.18228125734202633,0.8240570920815556,0.7913587361627069,1.9836341078344388,0.24740250345042206
AMDM,0.3,1.01,10,0,2568006,0.04911303520202637,0.7029712845424244,0.577899829293671,0.8919865031013121,0.9202144303585318,2.1471508082168413,0.27344022122011247
ALS,0.3,1.01,10,1,2698026,0.03790688514709473,0.33623679402168916,0.13391593563563597,0.8240997291099815,0.7767887082039339,1.9834323472729558,0.15855074259155716
Oracle-AMDM,0.3,1.01,10,1,2698026,0.056369781494140625,0.4148483040818098,0.1979797030495158,0.7905411363605596,0.7140640074420441,1.9026639693242717,0.1399889053832514
AMDM,0.3,1.01,10,1,2698026,0.05016970634460449,0.4842783538811325,0.26628120139260864,0.7428303443463427,0.633256686263185,1.7878342650393175,0.31601163917503505
ALS,0.3,1.01,10,2,2928046,0.04152393341064453,0.4320870486957863,0.21514638011116377,1.293824404041411,1.8985728683812537,3.114682279322517,0.12916441677265167
Oracle-AMDM,0.3,1.01,10,2,2928046,0.0599057674407959,0.49932413649830415,0.28737398820229965,1.2793172076557717,1.852680564159218,3.0797584462553242,0.10303844586112228
AMDM,0.3,1.01,10,2,2928046,0.0539250373840332,0.8560457974360355,0.8418168797293075,1.0710801581851879,1.294847147800293,2.5784599347583383,0.3817453122624884
ALS,0.3,1.01,10,3,3258066,0.0431210994720459,0.24370828324953528,0.06978901136486167,0.6953479783637081,0.559702598750343,1.6739097358193618,0.2927868708285104
Oracle-AMDM,0.3,1.01,10,3,3258066,0.0592808723449707,0.2635609593338478,0.08186255418134845,0.6854000481875842,0.5432799921314602,1.6499621042863695,0.2681314552031547
AMDM,0.3,1.01,10,3,3258066,0.05329084396362305,3.9947302174291788,18.093081510165913,3.961654296599242,17.84927062286339,9.536882112799406,0.1616568547657057
ALS,0.3,1.01,10,4,3688086,0.04978466033935547,0.28210381113226574,0.09299263442707364,0.8284451684450388,0.7911645327291493,1.9939370557467104,0.38787771007823524
Oracle-AMDM,0.3,1.01,10,4,3688086,0.07385802268981934,0.32048278929531554,0.11944117825885088,0.8327844865881575,0.7994826746395247,2.0043811111553245,0.19561015216341535
AMDM,0.3,1.01,10,4,3688086,0.06125521659851074,0.5738053309607991,0.3832365490788083,0.780475933390632,0.7022996847329431,1.878482661232789,0.6202440373751881
ALS,0.3,1.01,20,0,3718116,0.04527997970581055,0.41197916279836466,0.19930357129578474,0.7345824689553923,0.6253511729304978,1.7681226826642797,0.25943723086988885
Oracle-AMDM,0.3,1.01,20,0,3718116,0.059533119201660156,0.42000409819051365,0.20665786508027695,0.7260072834657301,0.6102548034278344,1.747482413377856,0.3198783013902092
AMDM,0.3,1.01,20,0,3718116,0.05388998985290527,7.784126233474568,71.65895384127717,7.767053529301517,71.2284737261836,18.695114712109483,0.14117275476603836
ALS,0.3,1.01,20,1,3848146,0.04283785820007324,0.35786970743321683,0.14775917129516364,0.7004668885397095,0.5637485509551241,1.6859723723394417,0.21587507036069456
Oracle-AMDM,0.3,1.01,20,1,3848146,0.06635117530822754,0.35008202035979025,0.14299513533192937,0.7091066450846226,0.5777325686898078,1.7067676320109295,0.17840663734090462
AMDM,0.3,1.01,20,1,3848146,0.05350303649902344,20.350943364795707,479.8474455964064,20.29750233035929,477.2446805650871,48.85459786375214,0.14878704192676792
ALS,0.3,1.01,20,2,4078176,0.045181989669799805,0.30849983053864133,0.10948421528726215,0.6025038644509805,0.41535818534281527,1.450304737377787,0.1636261638423499
Oracle-AMDM,0.3,1.01,20,2,4078176,0.07050490379333496,0.3202793329651357,0.12006019102189915,0.5726528027377717,0.3753763198244488,1.3784493705115954,0.14280266164775077
AMDM,0.3,1.01,20,2,4078176,0.05358266830444336,2.9142868804125746,9.920105434619877,2.909334121634942,9.8979801876829,7.00314356168796,0.18841950091381726
ALS,0.3,1.01,20,3,117530,0.04309511184692383,0.302516763234159,0.10579074789464513,0.8205430089051513,0.7863368090596667,1.9753115224802902,0.3838893828003826
Oracle-AMDM,0.3,1.01,20,3,117530,0.06516194343566895,0.36920803563544846,0.16229141671113076,0.7965395396342319,0.7390016007005341,1.9175274344851787,0.2536179950296627
AMDM,0.3,1.01,20,3,117530,0.05355405807495117,0.6626161443060942,0.5030208387554483,0.9297231714184399,0.9989498966324738,2.2381433676099327,0.5233747188315064
ALS,0.3,1.01,20,4,547560,0.04270792007446289,0.33055906781028443,0.12708468546406926,0.688342283780064,0.5391867705266017,1.6568464278340396,0.3972919870466093
Oracle-AMDM,0.3,1.01,20,4,547560,0.05803418159484863,0.3307017604023951,0.12698639660490596,0.6871719167972503,0.5372795141256655,1.6540293433683273,0.3991914222755323
AMDM,0.3,1.01,20,4,547560,0.052525997161865234,5.470351449611629,35.03753331950823,5.42214461677131,34.40155599126292,13.051153693716033,0.10382535171716352
ALS,0.3,1.01,50,0,577620,0.043289899826049805,0.2410767499852288,0.0672277142478857,0.44810687031262686,0.22784360520278302,1.0787937041382185,0.5164115881626758
Oracle-AMDM,0.3,1.01,50,0,577620,0.07281827926635742,0.2544326824781099,0.07440985393699188,0.44805691364973077,0.22874380019488907,1.078673436101769,0.42651067230098205
AMDM,0.3,1.01,50,0,577620,0.06224322319030762,0.4329039666083629,0.21446368756699563,0.4705423724363353,0.2551046394391495,1.1328059946066742,0.6635424737177347
ALS,0.3,1.01,50,1,707680,0.044474124908447266,0.26940060670224664,0.08537922105665922,0.422154495889594,0.20812636556592812,1.0162089534525798,0.30474106354016917
Oracle-AMDM,0.3,1.01,50,1,707680,0.07323169708251953,0.2548734268726973,0.07453604904728887,0.39725557137855555,0.1837015650222546,0.9562723419375516,0.4833694761610639
AMDM,0.3,1.01,50,1,707680,0.05572390556335449,2.0051078157213618,4.576242623002262,1.9231261507591142,4.207864890317444,4.629343124492781,0.23917639795151696
